"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"56.18","all","4 yr.","excluded","with","3","All","Logit","policyTRUE:age_grp55-64",-0.133835562692356,0.0440001982410614,-3.04170362958635,0.00235243389319844
"56.19","all","4 yr.","excluded","with","3","All","Logit","policyTRUE:age_grp65-199",-0.0644568868746407,0.0441896822758327,-1.45864110251573,0.144663914521273
"57","all","4 yr.","excluded","no","4","All","Logit","(Intercept)",-11.4430590920951,0.06734113678463,-169.926728868452,0
"57.1","all","4 yr.","excluded","no","4","All","Logit","policyTRUE",-0.124658734549135,0.0106337407724434,-11.7229427740217,9.72345901094188e-32
"57.2","all","4 yr.","excluded","no","4","All","Logit","age_grp16-19",0.885463691420293,0.0679306309206516,13.0348221328105,7.75476470071611e-39
"57.3","all","4 yr.","excluded","no","4","All","Logit","age_grp20-24",-0.316604643496397,0.0680695363906137,-4.65119435630613,3.30018116667224e-06
"57.4","all","4 yr.","excluded","no","4","All","Logit","age_grp25-34",-1.33511639839394,0.0682147764438239,-19.5722461905805,2.66665500186726e-85
"57.5","all","4 yr.","excluded","no","4","All","Logit","age_grp35-44",-2.06066294459091,0.0691451137305508,-29.8020038353113,3.67990550923836e-195
"57.6","all","4 yr.","excluded","no","4","All","Logit","age_grp45-54",-2.59906270739807,0.0704114730741042,-36.912488745445,2.91354671097544e-298
"57.7","all","4 yr.","excluded","no","4","All","Logit","age_grp55-64",-2.94903211101247,0.0736738669559533,-40.0281976888165,0
"57.8","all","4 yr.","excluded","no","4","All","Logit","age_grp65-199",-3.10546927706715,0.077483270040884,-40.0792232365587,0
"57.9","all","4 yr.","excluded","no","4","All","Logit","curr_pts_grp1-3",0.753498945287638,0.0143031618808694,52.680585702903,0
"57.10","all","4 yr.","excluded","no","4","All","Logit","curr_pts_grp4-6",1.50709630653006,0.0163505698291647,92.173931690248,0
"57.11","all","4 yr.","excluded","no","4","All","Logit","curr_pts_grp7-9",1.91640118860562,0.0200041301692552,95.8002758625803,0
"57.12","all","4 yr.","excluded","no","4","All","Logit","curr_pts_grp10-150",2.45384255312347,0.0175796490332619,139.584274320871,0
"58","all","4 yr.","excluded","with","4","All","Logit","(Intercept)",-11.3373745370289,0.0874025133874397,-129.714513892436,0
"58.1","all","4 yr.","excluded","with","4","All","Logit","policyTRUE",-0.365140554186442,0.136466052560627,-2.67568781638365,0.00745760748481978
"58.2","all","4 yr.","excluded","with","4","All","Logit","age_grp16-19",0.791062346912417,0.0885358103168425,8.93494218984891,4.0739116051403e-19
"58.3","all","4 yr.","excluded","with","4","All","Logit","age_grp20-24",-0.427614723123834,0.0886844091648875,-4.82175759133476,1.42298809187478e-06
"58.4","all","4 yr.","excluded","with","4","All","Logit","age_grp25-34",-1.44787688616345,0.08897666073413,-16.2725469153066,1.54591604137925e-59
"58.5","all","4 yr.","excluded","with","4","All","Logit","age_grp35-44",-2.18350683284798,0.0903700256547395,-24.1618481020478,5.60552808968833e-129
"58.6","all","4 yr.","excluded","with","4","All","Logit","age_grp45-54",-2.73172491451419,0.0924807775871286,-29.5382995881556,9.28262764715821e-192
"58.7","all","4 yr.","excluded","with","4","All","Logit","age_grp55-64",-3.02250641045221,0.0970929948131311,-31.1300152628874,9.45654019577728e-213
"58.8","all","4 yr.","excluded","with","4","All","Logit","age_grp65-199",-3.13678808170408,0.102305239591365,-30.6610696991989,1.88153059403259e-206
"58.9","all","4 yr.","excluded","with","4","All","Logit","curr_pts_grp1-3",0.753472747910086,0.0143037740467665,52.6764996039919,0
"58.10","all","4 yr.","excluded","with","4","All","Logit","curr_pts_grp4-6",1.50682181941682,0.0163514584611709,92.1521357250797,0
"58.11","all","4 yr.","excluded","with","4","All","Logit","curr_pts_grp7-9",1.91594394785824,0.0200057277368155,95.7697701909851,0
"58.12","all","4 yr.","excluded","with","4","All","Logit","curr_pts_grp10-150",2.45364986286087,0.0175803662798909,139.567619001627,0
"58.13","all","4 yr.","excluded","with","4","All","Logit","policyTRUE:age_grp16-19",0.218763177923982,0.137804613704384,1.58748805314507,0.112402150631058
"58.14","all","4 yr.","excluded","with","4","All","Logit","policyTRUE:age_grp20-24",0.251533569402371,0.138014670173402,1.82251328127903,0.0683771403884022
"58.15","all","4 yr.","excluded","with","4","All","Logit","policyTRUE:age_grp25-34",0.254972461817072,0.138464339233407,1.8414305317073,0.0655584920086826
"58.16","all","4 yr.","excluded","with","4","All","Logit","policyTRUE:age_grp35-44",0.276068044786596,0.140357146166669,1.96689696482411,0.0491950905343775
"58.17","all","4 yr.","excluded","with","4","All","Logit","policyTRUE:age_grp45-54",0.294277857258327,0.142901025058842,2.05931243066418,0.0394643184299526
"58.18","all","4 yr.","excluded","with","4","All","Logit","policyTRUE:age_grp55-64",0.175361202019203,0.14937418964695,1.17397257473781,0.240406010852337
"58.19","all","4 yr.","excluded","with","4","All","Logit","policyTRUE:age_grp65-199",0.0886898104371437,0.156965909015529,0.565025940940904,0.572056119906699
"59","all","4 yr.","excluded","no","5","All","Logit","(Intercept)",-15.3789775043047,0.492218184155184,-31.2442286761517,2.67419745729743e-214
"59.1","all","4 yr.","excluded","no","5","All","Logit","policyTRUE",-0.672595084875571,0.00732318879220933,-91.8445644322459,0
"59.2","all","4 yr.","excluded","no","5","All","Logit","age_grp16-19",4.42727619733579,0.4923430304803,8.99225930550253,2.42199484028742e-19
"59.3","all","4 yr.","excluded","no","5","All","Logit","age_grp20-24",4.20143337525278,0.492272850225745,8.53476557426658,1.40439889394068e-17
"59.4","all","4 yr.","excluded","no","5","All","Logit","age_grp25-34",3.72200624420109,0.492255558199039,7.56112588716801,3.99595268586524e-14
"59.5","all","4 yr.","excluded","no","5","All","Logit","age_grp35-44",3.21095683742758,0.492279475861328,6.52262991831917,6.90851764110009e-11
"59.6","all","4 yr.","excluded","no","5","All","Logit","age_grp45-54",2.8347563570476,0.492310603141951,5.75806480493422,8.50836931837103e-09
"59.7","all","4 yr.","excluded","no","5","All","Logit","age_grp55-64",2.42080338916449,0.492438848048462,4.9159472262559,8.8354198665753e-07
"59.8","all","4 yr.","excluded","no","5","All","Logit","age_grp65-199",1.71988310075586,0.492893695352072,3.48935909907988,0.000484180236330354
"59.9","all","4 yr.","excluded","no","5","All","Logit","curr_pts_grp1-3",1.33665570458531,0.00898571128397686,148.753466736552,0
"59.10","all","4 yr.","excluded","no","5","All","Logit","curr_pts_grp4-6",1.98318419251572,0.0106146524045221,186.83458646944,0
"59.11","all","4 yr.","excluded","no","5","All","Logit","curr_pts_grp7-9",2.36188903447019,0.0132005900383414,178.922989624708,0
"59.12","all","4 yr.","excluded","no","5","All","Logit","curr_pts_grp10-150",2.87676678597441,0.0123150236208875,233.598154135501,0
"60","all","4 yr.","excluded","with","5","All","Logit","(Intercept)",-15.2491653562391,0.577348457354645,-26.412412057199,9.86798049533269e-154
"60.1","all","4 yr.","excluded","with","5","All","Logit","policyTRUE",-1.11580253280373,1.14923878898902,-0.970905736470399,0.331595221304463
"60.2","all","4 yr.","excluded","with","5","All","Logit","age_grp16-19",4.21496082992803,0.577543253406421,7.29808686201021,2.91888188639531e-13
"60.3","all","4 yr.","excluded","with","5","All","Logit","age_grp20-24",4.056340806207,0.577427727921797,7.02484589856129,2.14302638545869e-12
"60.4","all","4 yr.","excluded","with","5","All","Logit","age_grp25-34",3.60054665033068,0.577406011933743,6.2357276784708,4.49682788771735e-10
"60.5","all","4 yr.","excluded","with","5","All","Logit","age_grp35-44",3.09510885758185,0.577436813802639,5.36008232173386,8.31840373951244e-08
"60.6","all","4 yr.","excluded","with","5","All","Logit","age_grp45-54",2.73907280300962,0.577478649359783,4.74315856706784,2.10411440396112e-06
"60.7","all","4 yr.","excluded","with","5","All","Logit","age_grp55-64",2.31188789367881,0.577653237862669,4.00220710652094,6.27543290766113e-05
"60.8","all","4 yr.","excluded","with","5","All","Logit","age_grp65-199",1.60145546811487,0.578278256861403,2.76935099861224,0.00561680888503632
"60.9","all","4 yr.","excluded","with","5","All","Logit","curr_pts_grp1-3",1.33732470298235,0.00898659089743188,148.813350718405,0
"60.10","all","4 yr.","excluded","with","5","All","Logit","curr_pts_grp4-6",1.98427067257057,0.0106162357417462,186.909062763917,0
"60.11","all","4 yr.","excluded","with","5","All","Logit","curr_pts_grp7-9",2.36352006922054,0.0132025384337259,179.020124128776,0
"60.12","all","4 yr.","excluded","with","5","All","Logit","curr_pts_grp10-150",2.8760272445982,0.0123187963726551,233.466578843881,0
"60.13","all","4 yr.","excluded","with","5","All","Logit","policyTRUE:age_grp16-19",0.643529970074964,1.149460750785,0.559853800693482,0.57557916309556
"60.14","all","4 yr.","excluded","with","5","All","Logit","policyTRUE:age_grp20-24",0.483656082799131,1.1493391919213,0.420812312151839,0.673892140363023
"60.15","all","4 yr.","excluded","with","5","All","Logit","policyTRUE:age_grp25-34",0.418979901588197,1.14931881605357,0.364546282316036,0.715450119564333
"60.16","all","4 yr.","excluded","with","5","All","Logit","policyTRUE:age_grp35-44",0.401984155337001,1.1493697486255,0.349743114274343,0.726531494091303
"60.17","all","4 yr.","excluded","with","5","All","Logit","policyTRUE:age_grp45-54",0.346804920887403,1.14943153888386,0.301718640175964,0.76286655731889
"60.18","all","4 yr.","excluded","with","5","All","Logit","policyTRUE:age_grp55-64",0.385399580505302,1.14966888199915,0.335226591360055,0.737454164372743
"60.19","all","4 yr.","excluded","with","5","All","Logit","policyTRUE:age_grp65-199",0.412310047619629,1.15049752679618,0.358375431512487,0.720062375131949
"61","all","4 yr.","excluded","no","7","All","Logit","(Intercept)",-16.7373312967483,0.998789962282224,-16.7576086352567,4.98265880240673e-63
"61.1","all","4 yr.","excluded","no","7","All","Logit","policyTRUE",-0.765314580793213,0.018579156549906,-41.1921057200568,0
"61.2","all","4 yr.","excluded","no","7","All","Logit","age_grp16-19",4.42412477750169,0.999023518506935,4.42844907606745,9.49131216953176e-06
"61.3","all","4 yr.","excluded","no","7","All","Logit","age_grp20-24",3.97633255249874,0.998918439597917,3.98063785277534,6.87305923485173e-05
"61.4","all","4 yr.","excluded","no","7","All","Logit","age_grp25-34",3.25694179460044,0.998904115668009,3.26051494183942,0.00111210107562342
"61.5","all","4 yr.","excluded","no","7","All","Logit","age_grp35-44",2.37061274984981,0.99907429811303,2.37280926386279,0.0176533774643343
"61.6","all","4 yr.","excluded","no","7","All","Logit","age_grp45-54",1.70782915215166,0.99937243274155,1.70890160284552,0.0874691775747822
"61.7","all","4 yr.","excluded","no","7","All","Logit","age_grp55-64",0.960654923553372,1.00071026864274,0.959973084773386,0.337068761237616
"61.8","all","4 yr.","excluded","no","7","All","Logit","age_grp65-199",0.000561869005110776,1.0063101035982,0.000558345785361525,0.999554504541418
"61.9","all","4 yr.","excluded","no","7","All","Logit","curr_pts_grp1-3",1.28918494135799,0.0239615066400723,53.8023322457534,0
"61.10","all","4 yr.","excluded","no","7","All","Logit","curr_pts_grp4-6",2.01327040486421,0.0270734588888336,74.3632504856843,0
"61.11","all","4 yr.","excluded","no","7","All","Logit","curr_pts_grp7-9",2.46857965833196,0.0319177144600632,77.3419933128592,0
"61.12","all","4 yr.","excluded","no","7","All","Logit","curr_pts_grp10-150",3.25398224818333,0.0267619646154898,121.589812068577,0
"62","all","4 yr.","excluded","with","7","All","Logit","(Intercept)",-16.3500093846871,1.00001886370146,-16.3497009688091,4.3711981826073e-60
"62.1","all","4 yr.","excluded","with","7","All","Logit","policyTRUE",-7.87570254639025,30.8657576788077,-0.255159864479778,0.798599628736885
"62.2","all","4 yr.","excluded","with","7","All","Logit","age_grp16-19",4.00176926625489,1.00042009436527,4.00008885146782,6.33187058679112e-05
"62.3","all","4 yr.","excluded","with","7","All","Logit","age_grp20-24",3.56023734663501,1.00023458205768,3.55940237470183,0.000371699671491469
"62.4","all","4 yr.","excluded","with","7","All","Logit","age_grp25-34",2.90784079577413,1.00021054486442,2.90722869370296,0.00364646502782998
"62.5","all","4 yr.","excluded","with","7","All","Logit","age_grp35-44",1.99340359343424,1.00046978369203,1.99246756466547,0.0463197805610584
"62.6","all","4 yr.","excluded","with","7","All","Logit","age_grp45-54",1.32732705143074,1.00093973577723,1.32608088577887,0.184812906675041
"62.7","all","4 yr.","excluded","with","7","All","Logit","age_grp55-64",0.521511438198564,1.00318264061085,0.519856920451704,0.603163303106116
"62.8","all","4 yr.","excluded","with","7","All","Logit","age_grp65-199",-0.142030768855631,1.00921692721605,-0.14073363716503,0.888080370928446
"62.9","all","4 yr.","excluded","with","7","All","Logit","curr_pts_grp1-3",1.28981738049046,0.0239636223639002,53.8239737258379,0
"62.10","all","4 yr.","excluded","with","7","All","Logit","curr_pts_grp4-6",2.01422204919631,0.0270771246164372,74.3883288099793,0
"62.11","all","4 yr.","excluded","with","7","All","Logit","curr_pts_grp7-9",2.4700348706927,0.0319226028860794,77.3757352903645,0
"62.12","all","4 yr.","excluded","with","7","All","Logit","curr_pts_grp10-150",3.25378555865583,0.0267709050401197,121.541858737298,0
"62.13","all","4 yr.","excluded","with","7","All","Logit","policyTRUE:age_grp16-19",7.20175925052006,30.8657899722078,0.233324961292249,0.815509077132903
"62.14","all","4 yr.","excluded","with","7","All","Logit","policyTRUE:age_grp20-24",7.19030937329638,30.8657750538484,0.23295411700345,0.815797034917273
"62.15","all","4 yr.","excluded","with","7","All","Logit","policyTRUE:age_grp25-34",6.99483427333369,30.8657767762984,0.226621034812413,0.820718434386776
"62.16","all","4 yr.","excluded","with","7","All","Logit","policyTRUE:age_grp35-44",7.07872217484591,30.8658026339132,0.229338671629692,0.818605698715547
"62.17","all","4 yr.","excluded","with","7","All","Logit","policyTRUE:age_grp45-54",7.08971486763742,30.8658451478015,0.229694499978479,0.818329169034981
"62.18","all","4 yr.","excluded","with","7","All","Logit","policyTRUE:age_grp55-64",7.2494178543596,30.8660244852947,0.234867235908965,0.814311780256909
"62.19","all","4 yr.","excluded","with","7","All","Logit","policyTRUE:age_grp65-199",6.18347792540985,30.8674075477098,0.200323850192228,0.841227310825247
"63","all","4 yr.","excluded","no","9+","All","Logit","(Intercept)",-12.4722380602313,0.114903802352478,-108.545042068944,0
"63.1","all","4 yr.","excluded","no","9+","All","Logit","policyTRUE",-0.232094038714941,0.014549813417666,-15.9516848809304,2.77313140623298e-57
"63.2","all","4 yr.","excluded","no","9+","All","Logit","age_grp16-19",0.39871013767595,0.11675068783252,3.41505600590468,0.000637688982338727
"63.3","all","4 yr.","excluded","no","9+","All","Logit","age_grp20-24",-0.177890293043992,0.116074142178996,-1.53255746460457,0.125384928608671
"63.4","all","4 yr.","excluded","no","9+","All","Logit","age_grp25-34",-0.800283863621995,0.11580767070955,-6.91045643797755,4.830967747737e-12
"63.5","all","4 yr.","excluded","no","9+","All","Logit","age_grp35-44",-1.17975516580148,0.116162054011864,-10.1561148848228,3.1123238044836e-24
"63.6","all","4 yr.","excluded","no","9+","All","Logit","age_grp45-54",-1.39238309522039,0.116421412686484,-11.9598539743715,5.76632327401644e-33
"63.7","all","4 yr.","excluded","no","9+","All","Logit","age_grp55-64",-1.52574975214897,0.117499990160749,-12.985105360959,1.48633495381677e-38
"63.8","all","4 yr.","excluded","no","9+","All","Logit","age_grp65-199",-1.01798849474774,0.117034162521935,-8.69821659600413,3.37140574243082e-18
"63.9","all","4 yr.","excluded","no","9+","All","Logit","curr_pts_grp1-3",0.855328524789387,0.0187946046315301,45.5092587238827,0
"63.10","all","4 yr.","excluded","no","9+","All","Logit","curr_pts_grp4-6",1.40219415946792,0.0240741935683034,58.2446990587495,0
"63.11","all","4 yr.","excluded","no","9+","All","Logit","curr_pts_grp7-9",1.77051068350848,0.0311060073057116,56.9186095183415,0
"63.12","all","4 yr.","excluded","no","9+","All","Logit","curr_pts_grp10-150",2.40626960109363,0.0272932594282409,88.1635118524472,0
"64","all","4 yr.","excluded","with","9+","All","Logit","(Intercept)",-12.4113928381603,0.149096097558605,-83.2442501272158,0
"64.1","all","4 yr.","excluded","with","9+","All","Logit","policyTRUE",-0.375079647952334,0.233284527747399,-1.60782050817563,0.107874495529079
"64.2","all","4 yr.","excluded","with","9+","All","Logit","age_grp16-19",0.359866556677892,0.152000494027069,2.36753544112697,0.0179070048650886
"64.3","all","4 yr.","excluded","with","9+","All","Logit","age_grp20-24",-0.232266691011415,0.150913170587238,-1.5390750198118,0.12378598266858
"64.4","all","4 yr.","excluded","with","9+","All","Logit","age_grp25-34",-0.853648612983587,0.150605351845871,-5.66811605644141,1.44376164225675e-08
"64.5","all","4 yr.","excluded","with","9+","All","Logit","age_grp35-44",-1.25154928949842,0.151123670030869,-8.28162318479149,1.21507553046477e-16
