,past_pts,window,seasonality,age_int,pts_target,sex,reg_type,Variable,Estimate,Std_Error,z_stat,p_value
36.8,all,4 yr.,mnwk,with,1,Female,LPM,age_grp65-199,4.65E-06,9.80E-07,4.74070312,2.13E-06
36.9,all,4 yr.,mnwk,with,1,Female,LPM,curr_pts_grp1-3,3.85E-05,3.69E-07,104.4632461,0
36.1,all,4 yr.,mnwk,with,1,Female,LPM,curr_pts_grp4-6,6.83E-05,9.72E-07,70.23837768,0
36.11,all,4 yr.,mnwk,with,1,Female,LPM,curr_pts_grp7-9,9.53E-05,2.15E-06,44.40204939,0
36.12,all,4 yr.,mnwk,with,1,Female,LPM,curr_pts_grp10-150,0.000166539,4.26E-06,39.09522477,0
36.13,all,4 yr.,mnwk,with,1,Female,LPM,month02,6.37E-06,3.52E-07,18.10225144,3.06E-73
36.14,all,4 yr.,mnwk,with,1,Female,LPM,month03,9.48E-06,3.54E-07,26.77392919,6.50E-158
36.15,all,4 yr.,mnwk,with,1,Female,LPM,month04,7.41E-06,3.51E-07,21.08376675,1.12E-98
36.16,all,4 yr.,mnwk,with,1,Female,LPM,month05,9.29E-06,3.55E-07,26.1529404,9.13E-151
36.17,all,4 yr.,mnwk,with,1,Female,LPM,month06,8.37E-06,3.55E-07,23.60452049,3.46E-123
36.18,all,4 yr.,mnwk,with,1,Female,LPM,month07,4.29E-06,3.35E-07,12.78416671,2.01E-37
36.19,all,4 yr.,mnwk,with,1,Female,LPM,month08,3.78E-06,3.32E-07,11.37752976,5.41E-30
36.2,all,4 yr.,mnwk,with,1,Female,LPM,month09,1.61E-05,3.83E-07,41.91299308,0
36.21,all,4 yr.,mnwk,with,1,Female,LPM,month10,9.66E-06,3.56E-07,27.1243052,5.09E-162
36.22,all,4 yr.,mnwk,with,1,Female,LPM,month11,7.69E-06,3.51E-07,21.91306462,1.95E-106
36.23,all,4 yr.,mnwk,with,1,Female,LPM,month12,-7.25E-06,2.84E-07,-25.53592601,7.87E-144
36.24,all,4 yr.,mnwk,with,1,Female,LPM,weekdayMonday,1.48E-05,2.53E-07,58.61542916,0
36.25,all,4 yr.,mnwk,with,1,Female,LPM,weekdayTuesday,1.86E-05,2.65E-07,70.44608908,0
36.26,all,4 yr.,mnwk,with,1,Female,LPM,weekdayWednesday,2.00E-05,2.69E-07,74.56058881,0
36.27,all,4 yr.,mnwk,with,1,Female,LPM,weekdayThursday,1.78E-05,2.63E-07,67.87549533,0
36.28,all,4 yr.,mnwk,with,1,Female,LPM,weekdayFriday,1.25E-05,2.46E-07,51.00494145,0
36.29,all,4 yr.,mnwk,with,1,Female,LPM,weekdaySaturday,1.91E-06,2.08E-07,9.179263674,4.34E-20
36.3,all,4 yr.,mnwk,with,1,Female,LPM,policyTRUE:age_grp16-19,8.72E-06,1.73E-06,5.038029432,4.70E-07
36.31,all,4 yr.,mnwk,with,1,Female,LPM,policyTRUE:age_grp20-24,5.03E-06,1.37E-06,3.661696774,0.00025055
36.32,all,4 yr.,mnwk,with,1,Female,LPM,policyTRUE:age_grp25-34,6.54E-06,1.25E-06,5.235205329,1.65E-07
36.33,all,4 yr.,mnwk,with,1,Female,LPM,policyTRUE:age_grp35-44,7.72E-06,1.24E-06,6.248268616,4.15E-10
36.34,all,4 yr.,mnwk,with,1,Female,LPM,policyTRUE:age_grp45-54,6.63E-06,1.22E-06,5.431765279,5.58E-08
36.35,all,4 yr.,mnwk,with,1,Female,LPM,policyTRUE:age_grp55-64,6.12E-06,1.22E-06,5.013321534,5.35E-07
36.36,all,4 yr.,mnwk,with,1,Female,LPM,policyTRUE:age_grp65-199,5.48E-06,1.22E-06,4.500915639,6.77E-06
37,all,4 yr.,mnwk,no,2,Female,LPM,(Intercept),-9.14E-05,1.10E-06,-83.19326004,0
37.1,all,4 yr.,mnwk,no,2,Female,LPM,policyTRUE,3.61E-06,3.36E-07,10.75673542,5.51E-27
37.2,all,4 yr.,mnwk,no,2,Female,LPM,age_grp16-19,0.000122987,1.52E-06,81.13721008,0
37.3,all,4 yr.,mnwk,no,2,Female,LPM,age_grp20-24,0.000130694,1.17E-06,111.2452752,0
37.4,all,4 yr.,mnwk,no,2,Female,LPM,age_grp25-34,0.000116998,1.00E-06,116.9375214,0
37.5,all,4 yr.,mnwk,no,2,Female,LPM,age_grp35-44,0.000111064,9.84E-07,112.8883441,0
37.6,all,4 yr.,mnwk,no,2,Female,LPM,age_grp45-54,8.93E-05,9.61E-07,92.88681075,0
37.7,all,4 yr.,mnwk,no,2,Female,LPM,age_grp55-64,6.44E-05,9.62E-07,66.97501407,0
37.8,all,4 yr.,mnwk,no,2,Female,LPM,age_grp65-199,3.78E-05,9.52E-07,39.70943966,0
37.9,all,4 yr.,mnwk,no,2,Female,LPM,curr_pts_grp1-3,0.000197197,8.27E-07,238.4955224,0
37.1,all,4 yr.,mnwk,no,2,Female,LPM,curr_pts_grp4-6,0.000393423,2.29E-06,171.9722515,0
37.11,all,4 yr.,mnwk,no,2,Female,LPM,curr_pts_grp7-9,0.000518438,4.95E-06,104.7570378,0
37.12,all,4 yr.,mnwk,no,2,Female,LPM,curr_pts_grp10-150,0.000638101,8.45E-06,75.51574138,0
37.13,all,4 yr.,mnwk,no,2,Female,LPM,month02,3.12E-05,7.91E-07,39.45464748,0
37.14,all,4 yr.,mnwk,no,2,Female,LPM,month03,4.67E-05,7.96E-07,58.72054278,0
37.15,all,4 yr.,mnwk,no,2,Female,LPM,month04,4.50E-05,8.06E-07,55.8193301,0
37.16,all,4 yr.,mnwk,no,2,Female,LPM,month05,4.81E-05,8.03E-07,59.90764459,0
37.17,all,4 yr.,mnwk,no,2,Female,LPM,month06,3.51E-05,7.87E-07,44.66739516,0
37.18,all,4 yr.,mnwk,no,2,Female,LPM,month07,2.09E-05,7.55E-07,27.64738014,3.00E-168
37.19,all,4 yr.,mnwk,no,2,Female,LPM,month08,1.18E-05,7.36E-07,16.0612445,4.77E-58
37.2,all,4 yr.,mnwk,no,2,Female,LPM,month09,5.68E-05,8.23E-07,69.03860198,0
37.21,all,4 yr.,mnwk,no,2,Female,LPM,month10,4.96E-05,8.04E-07,61.71491067,0
37.22,all,4 yr.,mnwk,no,2,Female,LPM,month11,4.54E-05,8.02E-07,56.59184759,0
37.23,all,4 yr.,mnwk,no,2,Female,LPM,month12,-4.33E-05,6.27E-07,-69.08638191,0
37.24,all,4 yr.,mnwk,no,2,Female,LPM,weekdayMonday,6.78E-05,5.64E-07,120.179954,0
37.25,all,4 yr.,mnwk,no,2,Female,LPM,weekdayTuesday,8.80E-05,5.92E-07,148.5580352,0
37.26,all,4 yr.,mnwk,no,2,Female,LPM,weekdayWednesday,9.33E-05,5.99E-07,155.6768427,0
37.27,all,4 yr.,mnwk,no,2,Female,LPM,weekdayThursday,8.40E-05,5.88E-07,142.7907342,0
37.28,all,4 yr.,mnwk,no,2,Female,LPM,weekdayFriday,6.07E-05,5.55E-07,109.2846972,0
37.29,all,4 yr.,mnwk,no,2,Female,LPM,weekdaySaturday,1.09E-05,4.76E-07,22.94097654,1.81E-116
38,all,4 yr.,mnwk,with,2,Female,LPM,(Intercept),-8.76E-05,1.55E-06,-56.54821225,0
38.1,all,4 yr.,mnwk,with,2,Female,LPM,policyTRUE,-3.72E-06,1.82E-06,-2.044806465,0.040873942
38.2,all,4 yr.,mnwk,with,2,Female,LPM,age_grp16-19,0.00011599,2.25E-06,51.52200911,0
38.3,all,4 yr.,mnwk,with,2,Female,LPM,age_grp20-24,0.000125092,1.78E-06,70.38745325,0
38.4,all,4 yr.,mnwk,with,2,Female,LPM,age_grp25-34,0.000114108,1.56E-06,73.23690593,0
38.5,all,4 yr.,mnwk,with,2,Female,LPM,age_grp35-44,0.000106604,1.53E-06,69.56871651,0
38.6,all,4 yr.,mnwk,with,2,Female,LPM,age_grp45-54,8.56E-05,1.51E-06,56.83994104,0
38.7,all,4 yr.,mnwk,with,2,Female,LPM,age_grp55-64,6.13E-05,1.51E-06,40.67674144,0
38.8,all,4 yr.,mnwk,with,2,Female,LPM,age_grp65-199,3.42E-05,1.49E-06,22.90925583,3.76E-116
38.9,all,4 yr.,mnwk,with,2,Female,LPM,curr_pts_grp1-3,0.000197192,8.27E-07,238.4896067,0
38.1,all,4 yr.,mnwk,with,2,Female,LPM,curr_pts_grp4-6,0.000393405,2.29E-06,171.9643056,0
38.11,all,4 yr.,mnwk,with,2,Female,LPM,curr_pts_grp7-9,0.000518414,4.95E-06,104.7521766,0
38.12,all,4 yr.,mnwk,with,2,Female,LPM,curr_pts_grp10-150,0.000638016,8.45E-06,75.50409508,0
38.13,all,4 yr.,mnwk,with,2,Female,LPM,month02,3.12E-05,7.91E-07,39.45438358,0
38.14,all,4 yr.,mnwk,with,2,Female,LPM,month03,4.67E-05,7.96E-07,58.72013836,0
38.15,all,4 yr.,mnwk,with,2,Female,LPM,month04,4.50E-05,8.06E-07,55.82131677,0
38.16,all,4 yr.,mnwk,with,2,Female,LPM,month05,4.81E-05,8.03E-07,59.90937691,0
38.17,all,4 yr.,mnwk,with,2,Female,LPM,month06,3.52E-05,7.87E-07,44.66908636,0
38.18,all,4 yr.,mnwk,with,2,Female,LPM,month07,2.09E-05,7.55E-07,27.64893423,2.87E-168
38.19,all,4 yr.,mnwk,with,2,Female,LPM,month08,1.18E-05,7.36E-07,16.062638,4.66E-58
38.2,all,4 yr.,mnwk,with,2,Female,LPM,month09,5.68E-05,8.23E-07,69.03953403,0
38.21,all,4 yr.,mnwk,with,2,Female,LPM,month10,4.96E-05,8.04E-07,61.71563799,0
38.22,all,4 yr.,mnwk,with,2,Female,LPM,month11,4.54E-05,8.02E-07,56.59236742,0
38.23,all,4 yr.,mnwk,with,2,Female,LPM,month12,-4.33E-05,6.27E-07,-69.0860647,0
38.24,all,4 yr.,mnwk,with,2,Female,LPM,weekdayMonday,6.78E-05,5.64E-07,120.1799523,0
38.25,all,4 yr.,mnwk,with,2,Female,LPM,weekdayTuesday,8.80E-05,5.92E-07,148.5580351,0
38.26,all,4 yr.,mnwk,with,2,Female,LPM,weekdayWednesday,9.33E-05,5.99E-07,155.6768227,0
38.27,all,4 yr.,mnwk,with,2,Female,LPM,weekdayThursday,8.40E-05,5.88E-07,142.7906804,0
38.28,all,4 yr.,mnwk,with,2,Female,LPM,weekdayFriday,6.07E-05,5.55E-07,109.2846495,0
38.29,all,4 yr.,mnwk,with,2,Female,LPM,weekdaySaturday,1.09E-05,4.76E-07,22.94099496,1.81E-116
38.3,all,4 yr.,mnwk,with,2,Female,LPM,policyTRUE:age_grp16-19,1.33E-05,3.03E-06,4.366067166,1.27E-05
38.31,all,4 yr.,mnwk,with,2,Female,LPM,policyTRUE:age_grp20-24,1.09E-05,2.37E-06,4.573646414,4.79E-06
38.32,all,4 yr.,mnwk,with,2,Female,LPM,policyTRUE:age_grp25-34,5.52E-06,2.02E-06,2.726629762,0.006398479
38.33,all,4 yr.,mnwk,with,2,Female,LPM,policyTRUE:age_grp35-44,8.64E-06,1.99E-06,4.337552156,1.44E-05
38.34,all,4 yr.,mnwk,with,2,Female,LPM,policyTRUE:age_grp45-54,7.07E-06,1.94E-06,3.638559107,0.000274168
38.35,all,4 yr.,mnwk,with,2,Female,LPM,policyTRUE:age_grp55-64,5.97E-06,1.94E-06,3.075847743,0.00209905
38.36,all,4 yr.,mnwk,with,2,Female,LPM,policyTRUE:age_grp65-199,6.91E-06,1.92E-06,3.5990996,0.000319321
39,all,4 yr.,mnwk,no,3,Female,LPM,(Intercept),-2.02E-05,2.94E-06,-6.852708891,7.25E-12
39.1,all,4 yr.,mnwk,no,3,Female,LPM,policyTRUE,-1.43E-05,3.23E-07,-44.18128712,0
39.2,all,4 yr.,mnwk,no,3,Female,LPM,age_grp16-19,9.61E-05,3.14E-06,30.60018199,1.22E-205
39.3,all,4 yr.,mnwk,no,3,Female,LPM,age_grp20-24,0.000101894,2.98E-06,34.20097727,2.34E-256
39.4,all,4 yr.,mnwk,no,3,Female,LPM,age_grp25-34,6.68E-05,2.91E-06,22.97939188,7.49E-117
39.5,all,4 yr.,mnwk,no,3,Female,LPM,age_grp35-44,5.95E-05,2.90E-06,20.49448516,2.41E-93
39.6,all,4 yr.,mnwk,no,3,Female,LPM,age_grp45-54,3.52E-05,2.89E-06,12.1499111,5.74E-34
39.7,all,4 yr.,mnwk,no,3,Female,LPM,age_grp55-64,1.72E-05,2.90E-06,5.93632406,2.91E-09
39.8,all,4 yr.,mnwk,no,3,Female,LPM,age_grp65-199,2.67E-06,2.89E-06,0.920987852,0.357056769
39.9,all,4 yr.,mnwk,no,3,Female,LPM,curr_pts_grp1-3,0.00019061,8.00E-07,238.3100899,0
39.1,all,4 yr.,mnwk,no,3,Female,LPM,curr_pts_grp4-6,0.000419289,2.32E-06,180.8562296,0
39.11,all,4 yr.,mnwk,no,3,Female,LPM,curr_pts_grp7-9,0.000621109,5.30E-06,117.2306675,0
39.12,all,4 yr.,mnwk,no,3,Female,LPM,curr_pts_grp10-150,0.000856942,9.55E-06,89.71781121,0
39.13,all,4 yr.,mnwk,no,3,Female,LPM,month02,1.96E-05,7.87E-07,24.94229417,2.59E-137
39.14,all,4 yr.,mnwk,no,3,Female,LPM,month03,2.02E-05,7.67E-07,26.35587089,4.40E-153
39.15,all,4 yr.,mnwk,no,3,Female,LPM,month04,2.34E-05,7.83E-07,29.82331593,1.95E-195
39.16,all,4 yr.,mnwk,no,3,Female,LPM,month05,2.50E-05,7.79E-07,32.06676,1.28E-225
39.17,all,4 yr.,mnwk,no,3,Female,LPM,month06,2.09E-05,7.78E-07,26.91453736,1.48E-159
39.18,all,4 yr.,mnwk,no,3,Female,LPM,month07,1.44E-05,7.60E-07,18.9249789,7.10E-80
39.19,all,4 yr.,mnwk,no,3,Female,LPM,month08,2.58E-06,7.37E-07,3.501138055,0.000463276
39.2,all,4 yr.,mnwk,no,3,Female,LPM,month09,2.68E-05,7.87E-07,34.02045352,1.11E-253
39.21,all,4 yr.,mnwk,no,3,Female,LPM,month10,3.03E-05,7.87E-07,38.4391318,2.96439387504748e-323
39.22,all,4 yr.,mnwk,no,3,Female,LPM,month11,3.16E-05,7.95E-07,39.75152707,0
39.23,all,4 yr.,mnwk,no,3,Female,LPM,month12,-4.09E-05,6.52E-07,-62.74692906,0
39.24,all,4 yr.,mnwk,no,3,Female,LPM,weekdayMonday,4.98E-05,5.43E-07,91.69825419,0
39.25,all,4 yr.,mnwk,no,3,Female,LPM,weekdayTuesday,6.89E-05,5.71E-07,120.7741541,0
39.26,all,4 yr.,mnwk,no,3,Female,LPM,weekdayWednesday,7.80E-05,5.83E-07,133.7031257,0
39.27,all,4 yr.,mnwk,no,3,Female,LPM,weekdayThursday,6.92E-05,5.72E-07,120.9569374,0
39.28,all,4 yr.,mnwk,no,3,Female,LPM,weekdayFriday,5.08E-05,5.46E-07,93.08596434,0
39.29,all,4 yr.,mnwk,no,3,Female,LPM,weekdaySaturday,8.53E-06,4.78E-07,17.86007902,2.41E-71
40,all,4 yr.,mnwk,with,3,Female,LPM,(Intercept),-2.61E-05,4.22E-06,-6.191943461,5.94E-10
40.1,all,4 yr.,mnwk,with,3,Female,LPM,policyTRUE,-2.87E-06,5.76E-06,-0.497417217,0.618894867
40.2,all,4 yr.,mnwk,with,3,Female,LPM,age_grp16-19,0.000100415,4.57E-06,21.97872966,4.60E-107
40.3,all,4 yr.,mnwk,with,3,Female,LPM,age_grp20-24,0.000107254,4.32E-06,24.81731091,5.83E-136
40.4,all,4 yr.,mnwk,with,3,Female,LPM,age_grp25-34,7.58E-05,4.22E-06,17.94728563,5.04E-72
40.5,all,4 yr.,mnwk,with,3,Female,LPM,age_grp35-44,6.60E-05,4.21E-06,15.66448882,2.65E-55
40.6,all,4 yr.,mnwk,with,3,Female,LPM,age_grp45-54,4.20E-05,4.20E-06,9.996351568,1.58E-23
40.7,all,4 yr.,mnwk,with,3,Female,LPM,age_grp55-64,2.19E-05,4.20E-06,5.217179581,1.82E-07
40.8,all,4 yr.,mnwk,with,3,Female,LPM,age_grp65-199,3.35E-06,4.20E-06,0.796936935,0.425487659
40.9,all,4 yr.,mnwk,with,3,Female,LPM,curr_pts_grp1-3,0.000190627,8.00E-07,238.3293238,0
40.1,all,4 yr.,mnwk,with,3,Female,LPM,curr_pts_grp4-6,0.000419362,2.32E-06,180.884624,0
40.11,all,4 yr.,mnwk,with,3,Female,LPM,curr_pts_grp7-9,0.000621217,5.30E-06,117.2507717,0
40.12,all,4 yr.,mnwk,with,3,Female,LPM,curr_pts_grp10-150,0.000857145,9.55E-06,89.73598624,0
40.13,all,4 yr.,mnwk,with,3,Female,LPM,month02,1.96E-05,7.87E-07,24.94300528,2.54E-137
40.14,all,4 yr.,mnwk,with,3,Female,LPM,month03,2.02E-05,7.67E-07,26.35624729,4.35E-153
40.15,all,4 yr.,mnwk,with,3,Female,LPM,month04,2.34E-05,7.83E-07,29.82391529,1.91E-195
40.16,all,4 yr.,mnwk,with,3,Female,LPM,month05,2.50E-05,7.79E-07,32.06671461,1.28E-225
40.17,all,4 yr.,mnwk,with,3,Female,LPM,month06,2.09E-05,7.78E-07,26.91412215,1.50E-159
40.18,all,4 yr.,mnwk,with,3,Female,LPM,month07,1.44E-05,7.60E-07,18.92437823,7.18E-80
40.19,all,4 yr.,mnwk,with,3,Female,LPM,month08,2.58E-06,7.37E-07,3.500527259,0.000464339
40.2,all,4 yr.,mnwk,with,3,Female,LPM,month09,2.68E-05,7.87E-07,34.01999789,1.13E-253
40.21,all,4 yr.,mnwk,with,3,Female,LPM,month10,3.03E-05,7.87E-07,38.43871028,2.96439387504748e-323
40.22,all,4 yr.,mnwk,with,3,Female,LPM,month11,3.16E-05,7.95E-07,39.75122191,0
40.23,all,4 yr.,mnwk,with,3,Female,LPM,month12,-4.09E-05,6.52E-07,-62.74712907,0
40.24,all,4 yr.,mnwk,with,3,Female,LPM,weekdayMonday,4.98E-05,5.43E-07,91.6982573,0
40.25,all,4 yr.,mnwk,with,3,Female,LPM,weekdayTuesday,6.89E-05,5.71E-07,120.7741104,0
40.26,all,4 yr.,mnwk,with,3,Female,LPM,weekdayWednesday,7.80E-05,5.83E-07,133.7030774,0
40.27,all,4 yr.,mnwk,with,3,Female,LPM,weekdayThursday,6.92E-05,5.72E-07,120.9571791,0
40.28,all,4 yr.,mnwk,with,3,Female,LPM,weekdayFriday,5.08E-05,5.46E-07,93.08623891,0
40.29,all,4 yr.,mnwk,with,3,Female,LPM,weekdaySaturday,8.53E-06,4.78E-07,17.86007478,2.41E-71
40.3,all,4 yr.,mnwk,with,3,Female,LPM,policyTRUE:age_grp16-19,-8.45E-06,6.29E-06,-1.344539281,0.178774063
40.31,all,4 yr.,mnwk,with,3,Female,LPM,policyTRUE:age_grp20-24,-1.03E-05,5.97E-06,-1.722759021,0.084932112
40.32,all,4 yr.,mnwk,with,3,Female,LPM,policyTRUE:age_grp25-34,-1.73E-05,5.83E-06,-2.970425273,0.002973877
40.33,all,4 yr.,mnwk,with,3,Female,LPM,policyTRUE:age_grp35-44,-1.25E-05,5.81E-06,-2.154228828,0.031222231
40.34,all,4 yr.,mnwk,with,3,Female,LPM,policyTRUE:age_grp45-54,-1.32E-05,5.80E-06,-2.268241418,0.023314496
40.35,all,4 yr.,mnwk,with,3,Female,LPM,policyTRUE:age_grp55-64,-9.13E-06,5.80E-06,-1.574233029,0.115433586
40.36,all,4 yr.,mnwk,with,3,Female,LPM,policyTRUE:age_grp65-199,-1.59E-06,5.80E-06,-0.273691789,0.784321488
41,all,4 yr.,mnwk,no,4,Female,LPM,(Intercept),8.84E-07,5.09E-07,1.736401959,0.082492786
41.1,all,4 yr.,mnwk,no,4,Female,LPM,policyTRUE,-1.03E-08,3.16E-08,-0.324548747,0.745522623
41.2,all,4 yr.,mnwk,no,4,Female,LPM,age_grp16-19,7.90E-06,5.84E-07,13.52962019,1.05E-41
41.3,all,4 yr.,mnwk,no,4,Female,LPM,age_grp20-24,1.88E-06,5.17E-07,3.627724368,0.00028593
41.4,all,4 yr.,mnwk,no,4,Female,LPM,age_grp25-34,-1.66E-07,5.08E-07,-0.326430382,0.744098754
41.5,all,4 yr.,mnwk,no,4,Female,LPM,age_grp35-44,-6.84E-07,5.07E-07,-1.348111097,0.177622653
41.6,all,4 yr.,mnwk,no,4,Female,LPM,age_grp45-54,-9.86E-07,5.07E-07,-1.946504866,0.051594124
41.7,all,4 yr.,mnwk,no,4,Female,LPM,age_grp55-64,-1.12E-06,5.06E-07,-2.206125729,0.027375198
41.8,all,4 yr.,mnwk,no,4,Female,LPM,age_grp65-199,-1.04E-06,5.07E-07,-2.062289889,0.039180145
41.9,all,4 yr.,mnwk,no,4,Female,LPM,curr_pts_grp1-3,1.00E-06,6.89E-08,14.57159958,4.26E-48
41.1,all,4 yr.,mnwk,no,4,Female,LPM,curr_pts_grp4-6,3.42E-06,2.18E-07,15.67198746,2.35E-55
41.11,all,4 yr.,mnwk,no,4,Female,LPM,curr_pts_grp7-9,5.87E-06,5.27E-07,11.13505047,8.47E-29
41.12,all,4 yr.,mnwk,no,4,Female,LPM,curr_pts_grp10-150,1.70E-05,1.33E-06,12.81253644,1.39E-37
41.13,all,4 yr.,mnwk,no,4,Female,LPM,month02,8.39E-08,7.17E-08,1.170444567,0.24182211
41.14,all,4 yr.,mnwk,no,4,Female,LPM,month03,1.59E-07,7.13E-08,2.236008055,0.025351244
41.15,all,4 yr.,mnwk,no,4,Female,LPM,month04,2.62E-07,7.41E-08,3.539254534,0.000401259
41.16,all,4 yr.,mnwk,no,4,Female,LPM,month05,3.27E-07,7.46E-08,4.383312475,1.17E-05
41.17,all,4 yr.,mnwk,no,4,Female,LPM,month06,2.80E-07,7.44E-08,3.76473903,0.000166723
41.18,all,4 yr.,mnwk,no,4,Female,LPM,month07,2.29E-07,7.27E-08,3.155060008,0.001604651
41.19,all,4 yr.,mnwk,no,4,Female,LPM,month08,2.52E-07,7.31E-08,3.445801941,0.000569367
41.2,all,4 yr.,mnwk,no,4,Female,LPM,month09,4.16E-07,7.68E-08,5.415314119,6.12E-08
41.21,all,4 yr.,mnwk,no,4,Female,LPM,month10,4.39E-07,7.65E-08,5.7378439,9.59E-09
41.22,all,4 yr.,mnwk,no,4,Female,LPM,month11,3.01E-07,7.47E-08,4.027589998,5.64E-05
41.23,all,4 yr.,mnwk,no,4,Female,LPM,month12,-6.93E-08,6.69E-08,-1.035685006,0.30034912
41.24,all,4 yr.,mnwk,no,4,Female,LPM,weekdayMonday,-3.28E-08,5.58E-08,-0.587391648,0.556940702
41.25,all,4 yr.,mnwk,no,4,Female,LPM,weekdayTuesday,9.44E-08,5.76E-08,1.639006946,0.101211813
41.26,all,4 yr.,mnwk,no,4,Female,LPM,weekdayWednesday,6.68E-08,5.72E-08,1.168166405,0.242739649
41.27,all,4 yr.,mnwk,no,4,Female,LPM,weekdayThursday,1.44E-07,5.84E-08,2.46821237,0.013578973
41.28,all,4 yr.,mnwk,no,4,Female,LPM,weekdayFriday,2.43E-07,5.97E-08,4.062369811,4.86E-05
41.29,all,4 yr.,mnwk,no,4,Female,LPM,weekdaySaturday,1.61E-07,5.85E-08,2.756287526,0.005846158
42,all,4 yr.,mnwk,with,4,Female,LPM,(Intercept),5.08E-07,6.11E-07,0.830367795,0.406330868
42.1,all,4 yr.,mnwk,with,4,Female,LPM,policyTRUE,7.14E-07,1.00E-06,0.712929591,0.475889327
42.2,all,4 yr.,mnwk,with,4,Female,LPM,age_grp16-19,8.09E-06,7.42E-07,10.90474293,1.09E-27
42.3,all,4 yr.,mnwk,with,4,Female,LPM,age_grp20-24,1.97E-06,6.26E-07,3.155770249,0.001600749
42.4,all,4 yr.,mnwk,with,4,Female,LPM,age_grp25-34,2.69E-07,6.12E-07,0.440080985,0.659878453
42.5,all,4 yr.,mnwk,with,4,Female,LPM,age_grp35-44,-2.96E-07,6.11E-07,-0.485419564,0.627378758
42.6,all,4 yr.,mnwk,with,4,Female,LPM,age_grp45-54,-6.08E-07,6.10E-07,-0.99650233,0.319006136
42.7,all,4 yr.,mnwk,with,4,Female,LPM,age_grp55-64,-7.23E-07,6.10E-07,-1.185619059,0.235772772
42.8,all,4 yr.,mnwk,with,4,Female,LPM,age_grp65-199,-5.92E-07,6.10E-07,-0.970634032,0.331730553
42.9,all,4 yr.,mnwk,with,4,Female,LPM,curr_pts_grp1-3,1.00E-06,6.89E-08,14.56759648,4.51E-48
42.1,all,4 yr.,mnwk,with,4,Female,LPM,curr_pts_grp4-6,3.42E-06,2.18E-07,15.66391574,2.67E-55
42.11,all,4 yr.,mnwk,with,4,Female,LPM,curr_pts_grp7-9,5.87E-06,5.27E-07,11.12967123,9.00E-29
42.12,all,4 yr.,mnwk,with,4,Female,LPM,curr_pts_grp10-150,1.70E-05,1.33E-06,12.80520604,1.53E-37
42.13,all,4 yr.,mnwk,with,4,Female,LPM,month02,8.39E-08,7.17E-08,1.170164909,0.241934611
42.14,all,4 yr.,mnwk,with,4,Female,LPM,month03,1.59E-07,7.13E-08,2.235490037,0.025385195
42.15,all,4 yr.,mnwk,with,4,Female,LPM,month04,2.62E-07,7.41E-08,3.541440917,0.000397948
42.16,all,4 yr.,mnwk,with,4,Female,LPM,month05,3.27E-07,7.46E-08,4.385466348,1.16E-05
42.17,all,4 yr.,mnwk,with,4,Female,LPM,month06,2.80E-07,7.44E-08,3.766676169,0.000165435
42.18,all,4 yr.,mnwk,with,4,Female,LPM,month07,2.30E-07,7.27E-08,3.156854722,0.001594808
42.19,all,4 yr.,mnwk,with,4,Female,LPM,month08,2.52E-07,7.31E-08,3.447234136,0.000566358
42.2,all,4 yr.,mnwk,with,4,Female,LPM,month09,4.16E-07,7.68E-08,5.416439684,6.08E-08
42.21,all,4 yr.,mnwk,with,4,Female,LPM,month10,4.39E-07,7.65E-08,5.738685491,9.54E-09
42.22,all,4 yr.,mnwk,with,4,Female,LPM,month11,3.01E-07,7.47E-08,4.028170397,5.62E-05
42.23,all,4 yr.,mnwk,with,4,Female,LPM,month12,-6.92E-08,6.69E-08,-1.035380603,0.300491201
42.24,all,4 yr.,mnwk,with,4,Female,LPM,weekdayMonday,-3.28E-08,5.58E-08,-0.587394216,0.556938978
42.25,all,4 yr.,mnwk,with,4,Female,LPM,weekdayTuesday,9.44E-08,5.76E-08,1.639011782,0.101210806
42.26,all,4 yr.,mnwk,with,4,Female,LPM,weekdayWednesday,6.68E-08,5.72E-08,1.168153147,0.242744996
42.27,all,4 yr.,mnwk,with,4,Female,LPM,weekdayThursday,1.44E-07,5.84E-08,2.468200469,0.013579425
42.28,all,4 yr.,mnwk,with,4,Female,LPM,weekdayFriday,2.43E-07,5.97E-08,4.062360579,4.86E-05
42.29,all,4 yr.,mnwk,with,4,Female,LPM,weekdaySaturday,1.61E-07,5.85E-08,2.756301644,0.005845906
42.3,all,4 yr.,mnwk,with,4,Female,LPM,policyTRUE:age_grp16-19,-3.79E-07,1.16E-06,-0.326796471,0.743821829
42.31,all,4 yr.,mnwk,with,4,Female,LPM,policyTRUE:age_grp20-24,-1.79E-07,1.02E-06,-0.174963058,0.861108661
42.32,all,4 yr.,mnwk,with,4,Female,LPM,policyTRUE:age_grp25-34,-8.38E-07,1.00E-06,-0.834554294,0.403968706
42.33,all,4 yr.,mnwk,with,4,Female,LPM,policyTRUE:age_grp35-44,-7.45E-07,1.00E-06,-0.743029904,0.457463576
42.34,all,4 yr.,mnwk,with,4,Female,LPM,policyTRUE:age_grp45-54,-7.27E-07,1.00E-06,-0.726020429,0.467826247
42.35,all,4 yr.,mnwk,with,4,Female,LPM,policyTRUE:age_grp55-64,-7.58E-07,1.00E-06,-0.756805927,0.449166141
