"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","mfx"
"25.17","all","4 yr.","mnwk","no","4","Male","LPM","month06",2.2076181107547e-06,1.58827066750726e-07,13.8995081626703,6.37782236155934e-44,NA
"25.18","all","4 yr.","mnwk","no","4","Male","LPM","month07",2.32351125934011e-06,1.57880263484267e-07,14.716920329764,5.02007866028478e-49,NA
"25.19","all","4 yr.","mnwk","no","4","Male","LPM","month08",2.14053038076557e-06,1.56790051815134e-07,13.6522078791669,1.9585370293547e-42,NA
"25.20","all","4 yr.","mnwk","no","4","Male","LPM","month09",2.05763166289482e-06,1.57679930294494e-07,13.04942017067,6.40329653467315e-39,NA
"25.21","all","4 yr.","mnwk","no","4","Male","LPM","month10",1.99914522567391e-06,1.55587653124604e-07,12.848996597904,8.71332097058835e-38,NA
"25.22","all","4 yr.","mnwk","no","4","Male","LPM","month11",1.38403527575183e-06,1.52758116236329e-07,9.06030599127459,1.30085154927605e-19,NA
"25.23","all","4 yr.","mnwk","no","4","Male","LPM","month12",2.59375527086588e-08,1.4107115699144e-07,0.183861487080826,0.854122118541743,NA
"25.24","all","4 yr.","mnwk","no","4","Male","LPM","weekdayMonday",-1.36014020968654e-06,1.19518998987863e-07,-11.3801171462678,5.25291660946678e-30,NA
"25.25","all","4 yr.","mnwk","no","4","Male","LPM","weekdayTuesday",-1.09887189162317e-06,1.20920617729051e-07,-9.08754778350063,1.01297921622962e-19,NA
"25.26","all","4 yr.","mnwk","no","4","Male","LPM","weekdayWednesday",-8.90039765556679e-07,1.2206671648493e-07,-7.29142055415701,3.06703772897326e-13,NA
"25.27","all","4 yr.","mnwk","no","4","Male","LPM","weekdayThursday",-6.2259676669581e-07,1.23691537661937e-07,-5.03346290671427,4.81698073034587e-07,NA
"25.28","all","4 yr.","mnwk","no","4","Male","LPM","weekdayFriday",3.96904248847584e-07,1.29002113714581e-07,3.07672670949981,0.00209287086026923,NA
"25.29","all","4 yr.","mnwk","no","4","Male","LPM","weekdaySaturday",1.12733004558316e-06,1.32455753213986e-07,8.51099343160981,1.72449450493699e-17,NA
"26","all","4 yr.","mnwk","with","4","Male","LPM","(Intercept)",1.62926783043581e-05,1.56920236243949e-06,10.3827770683632,2.97007717941336e-25,NA
"26.1","all","4 yr.","mnwk","with","4","Male","LPM","policyTRUE",-5.25418767281209e-06,2.07101919182716e-06,-2.53700578611084,0.0111805106504064,NA
"26.2","all","4 yr.","mnwk","with","4","Male","LPM","age_grp16-19",5.18205364209359e-05,1.88015843701588e-06,27.5617923472362,3.19633559930884e-167,NA
"26.3","all","4 yr.","mnwk","with","4","Male","LPM","age_grp20-24",1.63178900639156e-06,1.60552452257497e-06,1.01635881822251,0.309458548846728,NA
"26.4","all","4 yr.","mnwk","with","4","Male","LPM","age_grp25-34",-1.30066149769771e-05,1.57191266752341e-06,-8.2743877861035,1.29117332731207e-16,NA
"26.5","all","4 yr.","mnwk","with","4","Male","LPM","age_grp35-44",-1.62129514912498e-05,1.56903890422429e-06,-10.3330462027423,4.99487055095576e-25,NA
"26.6","all","4 yr.","mnwk","with","4","Male","LPM","age_grp45-54",-1.70743590456236e-05,1.56816145464661e-06,-10.8881384598701,1.31296643159894e-27,NA
"26.7","all","4 yr.","mnwk","with","4","Male","LPM","age_grp55-64",-1.71587339039087e-05,1.56807547925954e-06,-10.9425433474741,7.21471239948103e-28,NA
"26.8","all","4 yr.","mnwk","with","4","Male","LPM","age_grp65-199",-1.70464267157678e-05,1.56788030791779e-06,-10.8722755363936,1.56254394303191e-27,NA
"26.9","all","4 yr.","mnwk","with","4","Male","LPM","curr_pts_grp1-3",2.79481039809309e-06,1.02985404557753e-07,27.1379270693237,3.5155319818069e-162,NA
"26.10","all","4 yr.","mnwk","with","4","Male","LPM","curr_pts_grp4-6",1.1120080049331e-05,2.56718308453701e-07,43.3162718947117,0,NA
"26.11","all","4 yr.","mnwk","with","4","Male","LPM","curr_pts_grp7-9",2.06784904306766e-05,5.25506741003411e-07,39.3496197426368,0,NA
"26.12","all","4 yr.","mnwk","with","4","Male","LPM","curr_pts_grp10-150",4.60937902915124e-05,8.74180083240346e-07,52.7280261529813,0,NA
"26.13","all","4 yr.","mnwk","with","4","Male","LPM","month02",2.54590467231706e-07,1.46454186250972e-07,1.73836251287092,0.0821469577660878,NA
"26.14","all","4 yr.","mnwk","with","4","Male","LPM","month03",3.08135572799981e-07,1.43221055434667e-07,2.15146838476234,0.0314392486622823,NA
"26.15","all","4 yr.","mnwk","with","4","Male","LPM","month04",1.0881000704835e-06,1.50447248672696e-07,7.23243582108108,4.74406921190101e-13,NA
"26.16","all","4 yr.","mnwk","with","4","Male","LPM","month05",1.85252102172805e-06,1.54765827121203e-07,11.9698324635792,5.11318173679967e-33,NA
"26.17","all","4 yr.","mnwk","with","4","Male","LPM","month06",2.20780630227041e-06,1.58828933786927e-07,13.9005296429946,6.28744869275185e-44,NA
"26.18","all","4 yr.","mnwk","with","4","Male","LPM","month07",2.32370015366231e-06,1.57880038223117e-07,14.7181377697569,4.93052721035781e-49,NA
"26.19","all","4 yr.","mnwk","with","4","Male","LPM","month08",2.14070494540826e-06,1.56791313080347e-07,13.6532114142782,1.93174564191176e-42,NA
"26.20","all","4 yr.","mnwk","with","4","Male","LPM","month09",2.05779303449557e-06,1.57680921927753e-07,13.0503615106868,6.32466612452854e-39,NA
"26.21","all","4 yr.","mnwk","with","4","Male","LPM","month10",1.99928745109722e-06,1.55588367867403e-07,12.8498516855777,8.61754165181965e-38,NA
"26.22","all","4 yr.","mnwk","with","4","Male","LPM","month11",1.38414060266635e-06,1.52759060971307e-07,9.06093945501758,1.29331825450362e-19,NA
"26.23","all","4 yr.","mnwk","with","4","Male","LPM","month12",2.59921666183083e-08,1.41071273615153e-07,0.184248472082387,0.85381853511341,NA
"26.24","all","4 yr.","mnwk","with","4","Male","LPM","weekdayMonday",-1.36013793262874e-06,1.19518996428783e-07,-11.3800983380846,5.25404961387325e-30,NA
"26.25","all","4 yr.","mnwk","with","4","Male","LPM","weekdayTuesday",-1.09886720793986e-06,1.20920631973952e-07,-9.08750797942052,1.0133500350749e-19,NA
"26.26","all","4 yr.","mnwk","with","4","Male","LPM","weekdayWednesday",-8.90036447548613e-07,1.22066712193043e-07,-7.29139362860089,3.06765086215613e-13,NA
"26.27","all","4 yr.","mnwk","with","4","Male","LPM","weekdayThursday",-6.22595694306217e-07,1.23691532614902e-07,-5.03345444222596,4.81719352566871e-07,NA
"26.28","all","4 yr.","mnwk","with","4","Male","LPM","weekdayFriday",3.96905153890838e-07,1.29002114367164e-07,3.07673370965976,0.00209282171588721,NA
"26.29","all","4 yr.","mnwk","with","4","Male","LPM","weekdaySaturday",1.12733114763464e-06,1.32455756450975e-07,8.5110015437637,1.72437384456372e-17,NA
"26.30","all","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp16-19",-1.42054095782282e-06,2.5018011901605e-06,-0.567807291566475,0.570165828178939,NA
"26.31","all","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp20-24",3.24056088291699e-06,2.12873311353216e-06,1.52229552042811,0.127935050063281,NA
"26.32","all","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp25-34",4.45735291054993e-06,2.07789662184578e-06,2.14512736759276,0.0319426648774979,NA
"26.33","all","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp35-44",4.67131528073208e-06,2.07358558613022e-06,2.25277187109012,0.0242735366839009,NA
"26.34","all","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp45-54",4.79661630850704e-06,2.07226884585054e-06,2.31466892826752,0.020631057510227,NA
"26.35","all","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp55-64",4.80812243444078e-06,2.0721308224777e-06,2.32037590594381,0.0203205511572139,NA
"26.36","all","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp65-199",4.95533271612093e-06,2.07194656345964e-06,2.39163152347267,0.0167736729393223,NA
"27","all","4 yr.","mnwk","no","5","Male","LPM","(Intercept)",-1.19725595588542e-07,2.41670265265263e-07,-0.495408880596575,0.62031152732571,NA
"27.1","all","4 yr.","mnwk","no","5","Male","LPM","policyTRUE",-8.18870261582208e-06,9.95028199893755e-08,-82.2961863462407,0,NA
"27.2","all","4 yr.","mnwk","no","5","Male","LPM","age_grp16-19",4.06638450459412e-05,6.05489577276851e-07,67.1586210101652,0,NA
"27.3","all","4 yr.","mnwk","no","5","Male","LPM","age_grp20-24",3.22200448814976e-05,3.5570717786731e-07,90.5802493913031,0,NA
"27.4","all","4 yr.","mnwk","no","5","Male","LPM","age_grp25-34",1.50616087568372e-05,2.01210137513891e-07,74.8551188470681,0,NA
"27.5","all","4 yr.","mnwk","no","5","Male","LPM","age_grp35-44",6.71539521171943e-06,1.73181876347169e-07,38.7765472540408,0,NA
"27.6","all","4 yr.","mnwk","no","5","Male","LPM","age_grp45-54",3.84905954348309e-06,1.6040440577078e-07,23.9959714634238,3.06360593770027e-127,NA
"27.7","all","4 yr.","mnwk","no","5","Male","LPM","age_grp55-64",2.22466101284252e-06,1.56651153094198e-07,14.2013701712414,8.98386924827146e-46,NA
"27.8","all","4 yr.","mnwk","no","5","Male","LPM","age_grp65-199",1.46388537716784e-06,1.49202772953482e-07,9.81138184090081,1.00581676516849e-22,NA
"27.9","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp1-3",1.48607037016351e-05,1.72524060406342e-07,86.1369925251817,0,NA
"27.10","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp4-6",3.36524275157422e-05,4.06774681132734e-07,82.7298971067503,0,NA
"27.11","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp7-9",5.35426936939625e-05,8.00285677019983e-07,66.9044757783733,0,NA
"27.12","all","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp10-150",0.000102088798885131,1.26331764404758e-06,80.8100792117854,0,NA
"27.13","all","4 yr.","mnwk","no","5","Male","LPM","month02",1.48948189089055e-06,2.11389199878497e-07,7.04615889433647,1.83924242361452e-12,NA
"27.14","all","4 yr.","mnwk","no","5","Male","LPM","month03",2.41355045148112e-06,2.10750079780599e-07,11.452192350265,2.29272647753533e-30,NA
"27.15","all","4 yr.","mnwk","no","5","Male","LPM","month04",4.05748904822449e-06,2.21792598097742e-07,18.2940687968153,9.22646919028027e-75,NA
"27.16","all","4 yr.","mnwk","no","5","Male","LPM","month05",4.4530512330801e-06,2.21475636469254e-07,20.106280329838,6.50212869609545e-90,NA
"27.17","all","4 yr.","mnwk","no","5","Male","LPM","month06",5.61845762168514e-06,2.29586301030582e-07,24.4720943560859,2.92870508828834e-132,NA
"27.18","all","4 yr.","mnwk","no","5","Male","LPM","month07",6.58311596621607e-06,2.31691834352706e-07,28.4132411684158,1.3875973641055e-177,NA
"27.19","all","4 yr.","mnwk","no","5","Male","LPM","month08",5.23258880129999e-06,2.25265937771217e-07,23.2284954088988,2.34696806151116e-119,NA
"27.20","all","4 yr.","mnwk","no","5","Male","LPM","month09",7.94412479854946e-06,2.40676617345694e-07,33.0074640659379,6.34781134945245e-239,NA
"27.21","all","4 yr.","mnwk","no","5","Male","LPM","month10",6.96272639215145e-06,2.3319686294194e-07,29.8577189431789,6.97039545209582e-196,NA
"27.22","all","4 yr.","mnwk","no","5","Male","LPM","month11",5.1636715217188e-06,2.27078714897137e-07,22.7395664276939,1.82020676157606e-114,NA
"27.23","all","4 yr.","mnwk","no","5","Male","LPM","month12",-2.86313480435459e-06,1.81296704681286e-07,-15.7925363805585,3.50211314816766e-56,NA
"27.24","all","4 yr.","mnwk","no","5","Male","LPM","weekdayMonday",-2.64505926669925e-06,1.86313448040725e-07,-14.1968241933941,9.58593099278029e-46,NA
"27.25","all","4 yr.","mnwk","no","5","Male","LPM","weekdayTuesday",-3.12055799296585e-06,1.84476485255588e-07,-16.9157493901859,3.44409062689551e-64,NA
"27.26","all","4 yr.","mnwk","no","5","Male","LPM","weekdayWednesday",-2.64366312826606e-06,1.86164611332359e-07,-14.2006749260542,9.07344793600354e-46,NA
"27.27","all","4 yr.","mnwk","no","5","Male","LPM","weekdayThursday",-2.92369335427905e-06,1.85560900527817e-07,-15.7559773958996,6.24859540664804e-56,NA
"27.28","all","4 yr.","mnwk","no","5","Male","LPM","weekdayFriday",-1.07213132067378e-06,1.92022632113774e-07,-5.58335915340717,2.35916858259628e-08,NA
"27.29","all","4 yr.","mnwk","no","5","Male","LPM","weekdaySaturday",-7.83542903127659e-08,1.9506118122408e-07,-0.401690842950218,0.687911564498956,NA
"28","all","4 yr.","mnwk","with","5","Male","LPM","(Intercept)",-3.8105207760794e-06,3.04664140634212e-07,-12.5072834897705,6.81140482067762e-36,NA
"28.1","all","4 yr.","mnwk","with","5","Male","LPM","policyTRUE",-6.0553179699465e-07,2.79684427018544e-07,-2.16505367656563,0.0303835749400345,NA
"28.2","all","4 yr.","mnwk","with","5","Male","LPM","age_grp16-19",5.09403304075299e-05,9.7389177110149e-07,52.3059460189456,0,NA
"28.3","all","4 yr.","mnwk","with","5","Male","LPM","age_grp20-24",4.37318107053883e-05,5.806352421378e-07,75.3171828571328,0,NA
"28.4","all","4 yr.","mnwk","with","5","Male","LPM","age_grp25-34",2.15667875780321e-05,3.36863011315635e-07,64.0224270803788,0,NA
"28.5","all","4 yr.","mnwk","with","5","Male","LPM","age_grp35-44",1.02116933236722e-05,2.88091976975425e-07,35.4459483074856,3.34930985539784e-275,NA
"28.6","all","4 yr.","mnwk","with","5","Male","LPM","age_grp45-54",6.23004563831966e-06,2.69685183576719e-07,23.1011787733135,4.50543242421579e-118,NA
"28.7","all","4 yr.","mnwk","with","5","Male","LPM","age_grp55-64",3.4346636797075e-06,2.63743695160049e-07,13.0227328377394,9.08600049305383e-39,NA
"28.8","all","4 yr.","mnwk","with","5","Male","LPM","age_grp65-199",1.69763030476853e-06,2.51781840407605e-07,6.7424652310916,1.55721530599457e-11,NA
"28.9","all","4 yr.","mnwk","with","5","Male","LPM","curr_pts_grp1-3",1.48301684559488e-05,1.72493657489869e-07,85.9751521983916,0,NA
"28.10","all","4 yr.","mnwk","with","5","Male","LPM","curr_pts_grp4-6",3.36585506229429e-05,4.06794221921812e-07,82.7409751887093,0,NA
"28.11","all","4 yr.","mnwk","with","5","Male","LPM","curr_pts_grp7-9",5.35546103748652e-05,8.00321270814217e-07,66.9163901146607,0,NA
"28.12","all","4 yr.","mnwk","with","5","Male","LPM","curr_pts_grp10-150",0.000102475736320291,1.26384670079279e-06,81.0824099600132,0,NA
"28.13","all","4 yr.","mnwk","with","5","Male","LPM","month02",1.49054807617932e-06,2.11388865708264e-07,7.05121374858226,1.77363812023013e-12,NA
"28.14","all","4 yr.","mnwk","with","5","Male","LPM","month03",2.41482731993223e-06,2.10749391863364e-07,11.4582884371872,2.13696206315091e-30,NA
"28.15","all","4 yr.","mnwk","with","5","Male","LPM","month04",4.05154884338606e-06,2.21798199891021e-07,18.2668247324674,1.52045028810533e-74,NA
"28.16","all","4 yr.","mnwk","with","5","Male","LPM","month05",4.44713888776102e-06,2.2147975240273e-07,20.0792119347981,1.12160809039877e-89,NA
"28.17","all","4 yr.","mnwk","with","5","Male","LPM","month06",5.61270807883839e-06,2.29588321524172e-07,24.4468361525412,5.43789311361332e-132,NA
"28.18","all","4 yr.","mnwk","with","5","Male","LPM","month07",6.57806103429582e-06,2.31691759899553e-07,28.3914328120588,2.57989286773483e-177,NA
"28.19","all","4 yr.","mnwk","with","5","Male","LPM","month08",5.22831737270463e-06,2.25267304255042e-07,23.2093929032207,3.66007619029917e-119,NA
"28.20","all","4 yr.","mnwk","with","5","Male","LPM","month09",7.94078934705542e-06,2.40676282319982e-07,32.9936513498994,1.00177159305056e-238,NA
"28.21","all","4 yr.","mnwk","with","5","Male","LPM","month10",6.96019481489092e-06,2.33197077144226e-07,29.8468355612632,9.64972483544309e-196,NA
"28.22","all","4 yr.","mnwk","with","5","Male","LPM","month11",5.16199424646808e-06,2.27079134464747e-07,22.7321381096309,2.15580606173413e-114,NA
"28.23","all","4 yr.","mnwk","with","5","Male","LPM","month12",-2.86396890792529e-06,1.81297511659152e-07,-15.7970668307334,3.25933897877081e-56,NA
"28.24","all","4 yr.","mnwk","with","5","Male","LPM","weekdayMonday",-2.64505305054411e-06,1.86313363517184e-07,-14.1967972699937,9.58961369902066e-46,NA
"28.25","all","4 yr.","mnwk","with","5","Male","LPM","weekdayTuesday",-3.12059987206324e-06,1.8447642853251e-07,-16.9159816074459,3.43054146919976e-64,NA
"28.26","all","4 yr.","mnwk","with","5","Male","LPM","weekdayWednesday",-2.64365851325802e-06,1.86164529727547e-07,-14.200656360946,9.07585209725932e-46,NA
"28.27","all","4 yr.","mnwk","with","5","Male","LPM","weekdayThursday",-2.92359755893937e-06,1.85560803048763e-07,-15.7554694251409,6.29900784254222e-56,NA
"28.28","all","4 yr.","mnwk","with","5","Male","LPM","weekdayFriday",-1.0720299193245e-06,1.92022515624768e-07,-5.58283447040845,2.36629952759228e-08,NA
"28.29","all","4 yr.","mnwk","with","5","Male","LPM","weekdaySaturday",-7.83925774731892e-08,1.95061109172059e-07,-0.401887274228718,0.687766988680586,NA
"28.30","all","4 yr.","mnwk","with","5","Male","LPM","policyTRUE:age_grp16-19",-2.00326377460931e-05,1.23263097898964e-06,-16.2519343481967,2.1642731196784e-59,NA
"28.31","all","4 yr.","mnwk","with","5","Male","LPM","policyTRUE:age_grp20-24",-2.32091776307853e-05,7.37727829172043e-07,-31.4603526029824,3.03008585485585e-217,NA
"28.32","all","4 yr.","mnwk","with","5","Male","LPM","policyTRUE:age_grp25-34",-1.31660937174306e-05,4.13689256395262e-07,-31.8260469999998,2.82425257914921e-222,NA
"28.33","all","4 yr.","mnwk","with","5","Male","LPM","policyTRUE:age_grp35-44",-7.18316693604147e-06,3.47708462870178e-07,-20.6585910413213,8.17146587393317e-95,NA
"28.34","all","4 yr.","mnwk","with","5","Male","LPM","policyTRUE:age_grp45-54",-5.0034311262247e-06,3.20143789164935e-07,-15.6286996517274,4.64180478655813e-55,NA
"28.35","all","4 yr.","mnwk","with","5","Male","LPM","policyTRUE:age_grp55-64",-2.79440081911955e-06,3.1147237645605e-07,-8.97158473863524,2.92278565855756e-19,NA
"28.36","all","4 yr.","mnwk","with","5","Male","LPM","policyTRUE:age_grp65-199",-1.03096904352143e-06,2.95723446938559e-07,-3.48626074190062,0.000489823328078495,NA
"29","all","4 yr.","mnwk","no","7","Male","LPM","(Intercept)",3.41255383776691e-07,1.08848122982341e-07,3.13515175481761,0.00171765231819201,NA
"29.1","all","4 yr.","mnwk","no","7","Male","LPM","policyTRUE",-1.62455217079007e-06,4.17322551328272e-08,-38.9279746713753,0,NA
"29.2","all","4 yr.","mnwk","no","7","Male","LPM","age_grp16-19",1.19860460824314e-05,3.17127593166082e-07,37.7956580906986,1.33920362363975e-312,NA
"29.3","all","4 yr.","mnwk","no","7","Male","LPM","age_grp20-24",7.84031645807854e-06,1.71293729946963e-07,45.7711818202927,0,NA
"29.4","all","4 yr.","mnwk","no","7","Male","LPM","age_grp25-34",2.60814835414595e-06,9.28451012042829e-08,28.0913943796276,1.2479639461049e-173,NA
"29.5","all","4 yr.","mnwk","no","7","Male","LPM","age_grp35-44",5.16097645779306e-07,7.91209979960764e-08,6.52289100050153,6.8964988446575e-11,NA
"29.6","all","4 yr.","mnwk","no","7","Male","LPM","age_grp45-54",2.87443572493738e-08,7.44257969505721e-08,0.386214974203952,0.699337464694646,NA
"29.7","all","4 yr.","mnwk","no","7","Male","LPM","age_grp55-64",-8.16229071015356e-08,7.28348375915986e-08,-1.12065750128,0.262433678822157,NA
"29.8","all","4 yr.","mnwk","no","7","Male","LPM","age_grp65-199",2.9182644570166e-08,7.14960872400757e-08,0.408171211833929,0.683147981808573,NA
"29.9","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp1-3",2.12350178917273e-06,6.77280555640508e-08,31.3533552895893,8.7570069832873e-216,NA
"29.10","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp4-6",5.46435570989486e-06,1.66450968014111e-07,32.8286207949936,2.30008713577642e-236,NA
"29.11","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp7-9",1.01323715173808e-05,3.49431109482508e-07,28.9967642903531,7.22786969944068e-185,NA
"29.12","all","4 yr.","mnwk","no","7","Male","LPM","curr_pts_grp10-150",2.67867529513483e-05,6.38848868149871e-07,41.9297181020664,0,NA
"29.13","all","4 yr.","mnwk","no","7","Male","LPM","month02",5.37344866266344e-08,8.27943058953211e-08,0.649011861933746,0.516330709126682,NA
